i,t,m,women,boys,men,girls,Males 00-03,Females 00-03,Males 04-08,Females 04-08,Males 09-13,Females 09-13,Males 14-18,Females 14-18,Males 19-30,Females 19-30,Males 31-50,Females 31-50,Males 51-99,Females 51-99,log HSize
20082813,2008,,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1.098612289
20082814,2008,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1.098612289
20082815,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082816,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082817,2008,,2,1,3,0,0,0,0,0,0,0,1,0,2,0,1,1,0,1,1.791759469
20082818,2008,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1.386294361
20082819,2008,,3,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1.609437912
20082820,2008,,3,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1.791759469
20082821,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082822,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082823,2008,,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361
20082824,2008,,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
20082825,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082826,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
20082827,2008,,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.6931471806
20082828,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082829,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082830,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082831,2008,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20082832,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
20082833,2008,,1,3,3,0,1,0,0,0,1,0,1,0,2,0,1,1,0,0,1.945910149
20082834,2008,,1,4,1,1,0,0,1,1,1,0,2,0,0,0,1,1,0,0,1.945910149
20082835,2008,,1,3,2,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1.945910149
20082836,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082837,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20082838,2008,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
20082839,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082840,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082841,2008,,1,5,1,0,1,0,2,0,2,0,0,0,0,0,1,1,0,0,1.945910149
20082842,2008,,1,3,1,1,0,0,2,0,0,0,1,1,0,0,1,1,0,0,1.791759469
20082843,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082844,2008,,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1.386294361
20082845,2008,,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1.609437912
20082846,2008,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
20082847,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082848,2008,,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1.386294361
20082849,2008,,1,2,1,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1.609437912
20082850,2008,,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1.386294361
20082851,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082852,2008,,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1.098612289
20082853,2008,,1,2,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,1.386294361
20082854,2008,,2,2,1,1,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1.791759469
20082855,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082856,2008,,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1.386294361
20082857,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
20082858,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082859,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20082860,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
20082861,2008,,2,0,3,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1.609437912
20082862,2008,,1,1,1,3,0,0,1,1,0,0,0,2,0,0,1,1,0,0,1.791759469
20082863,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
20082864,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082865,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082866,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082867,2008,,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1.386294361
20082868,2008,,1,3,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,1.609437912
20082869,2008,,2,2,0,1,2,0,0,0,0,1,0,0,0,1,0,1,0,0,1.609437912
20082870,2008,,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1.386294361
20082871,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082872,2008,,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
20082873,2008,,1,3,2,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1.945910149
20082874,2008,,2,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1.386294361
20082875,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082876,2008,,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1.098612289
20082877,2008,,2,3,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,2,1.791759469
20082878,2008,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289
20082879,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082880,2008,,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.386294361
20082881,2008,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
20082882,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082883,2008,,1,0,1,2,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1.386294361
20082884,2008,,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1.386294361
20082885,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082886,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082887,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082888,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1.098612289
20082889,2008,,1,1,2,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1.386294361
20082890,2008,,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1.386294361
20082891,2008,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1.098612289
20082892,2008,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.6931471806
20082893,2008,,1,0,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
20082894,2008,,1,0,2,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1.386294361
20082895,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082896,2008,,1,2,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1.386294361
20082897,2008,,4,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0,0,1,1.791759469
20082898,2008,,0,1,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1.098612289
20082899,2008,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6931471806
20082900,2008,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1.098612289
20082901,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806
20082902,2008,,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1.386294361
20082903,2008,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
20082904,2008,,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.386294361
20082905,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082906,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082907,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082908,2008,,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.386294361
20082909,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082910,2008,,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.386294361
20082911,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082912,2008,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6931471806
20082913,2008,,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.6931471806
20082914,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
20082915,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
20082916,2008,,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.098612289
20082917,2008,,1,0,1,2,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1.386294361
20082918,2008,,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1.386294361
20082919,2008,,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.098612289
20082920,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
20082921,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082922,2008,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
20082923,2008,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
20082924,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082925,2008,,2,1,2,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1.791759469
20082926,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082927,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082928,2008,,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1.098612289
20082929,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082930,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082931,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
20082932,2008,,1,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1.609437912
20082933,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082934,2008,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.098612289
20082935,2008,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
20082936,2008,,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1.386294361
20082937,2008,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.6931471806
20082938,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082939,2008,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
20082940,2008,,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1.386294361
20082941,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082942,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
20082943,2008,,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1.098612289
20082944,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
20082945,2008,,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.098612289
20082946,2008,,1,0,1,2,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1.386294361
20082947,2008,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20082948,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
20082949,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082950,2008,,2,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1.386294361
20082951,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082952,2008,,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1.098612289
20082953,2008,,2,2,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1.609437912
20082954,2008,,2,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1.609437912
20082955,2008,,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.6931471806
20082956,2008,,1,2,2,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1.609437912
20082957,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082958,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082959,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082960,2008,,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.386294361
20082961,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082962,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082963,2008,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
20082964,2008,,2,2,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,1.609437912
20082965,2008,,2,1,4,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,1.945910149
20082966,2008,,1,1,1,2,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912
20082967,2008,,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1.098612289
20082968,2008,,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.098612289
20082969,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20082970,2008,,1,1,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1.386294361
20082971,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20082972,2008,,1,1,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1.386294361
20082973,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
20082974,2008,,1,1,2,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1.609437912
20082975,2008,,2,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1.386294361
20082976,2008,,1,0,1,2,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1.386294361
20082977,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082978,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082979,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082980,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082981,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082982,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082983,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
20082984,2008,,2,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1.609437912
20082985,2008,,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1.386294361
20082986,2008,,2,0,2,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912
20082987,2008,,1,0,1,3,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1.609437912
20082988,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.6931471806
20082989,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082990,2008,,1,2,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1.386294361
20082991,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20082992,2008,,2,0,2,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1.609437912
20082993,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20082994,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20082995,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20082996,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20082997,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20082998,2008,,1,1,1,3,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1.791759469
20082999,2008,,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1.098612289
20083000,2008,,2,1,2,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1.609437912
20083001,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6931471806
20083002,2008,,1,3,1,3,0,0,0,2,1,1,2,0,0,0,1,1,0,0,2.079441542
20083003,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20083004,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20083005,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083006,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083007,2008,,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1.386294361
20083008,2008,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.6931471806
20083009,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083010,2008,,2,2,2,1,0,1,0,0,0,0,2,0,1,1,1,1,0,0,1.945910149
20083011,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083012,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
20083013,2008,,2,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1.386294361
20083014,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
20083015,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083016,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20083017,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083018,2008,,4,3,2,1,1,0,2,0,0,0,0,1,1,2,1,1,0,1,2.302585093
20083019,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083020,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1.098612289
20083021,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.6931471806
20083022,2008,,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.6931471806
20083023,2008,,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6931471806
20083024,2008,,2,3,2,3,2,1,0,0,0,1,1,1,2,1,0,1,0,0,2.302585093
20083025,2008,,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1.386294361
20083026,2008,,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1.098612289
20083027,2008,,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,1.386294361
20083028,2008,,1,0,1,4,0,0,0,1,0,1,0,2,0,0,1,1,0,0,1.791759469
20083029,2008,,1,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1.386294361
20083030,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20083031,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083032,2008,,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1.098612289
20083033,2008,,2,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1.386294361
20083034,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
20083035,2008,,1,2,1,1,0,1,0,0,0,0,2,0,0,0,1,1,0,0,1.609437912
20083036,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083037,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083038,2008,,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1.386294361
20083039,2008,,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1.386294361
20083040,2008,,1,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1.386294361
20083041,2008,,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1.098612289
20083042,2008,,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20083043,2008,,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1.386294361
20083044,2008,,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1.098612289
20083045,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083046,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083047,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083048,2008,,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1.386294361
20083049,2008,,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1.098612289
20083050,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083051,2008,,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1.098612289
20083052,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083053,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083054,2008,,1,1,1,2,0,0,0,2,1,0,0,0,0,0,1,1,0,0,1.609437912
20083055,2008,,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.098612289
20083056,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083057,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083058,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1.098612289
20083059,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083060,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1.098612289
20083061,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806
20083062,2008,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1.098612289
20083063,2008,,1,3,1,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,1.609437912
20083064,2008,,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1.098612289
20083065,2008,,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1.098612289
20083066,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083067,2008,,1,2,1,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,1.609437912
20083068,2008,,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1.098612289
20083069,2008,,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1.386294361
20083070,2008,,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1.386294361
20083071,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20083072,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083073,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083074,2008,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20083075,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
20083076,2008,,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.6931471806
20083077,2008,,1,2,1,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1.609437912
20083078,2008,,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.098612289
20083079,2008,,2,2,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,1.609437912
20083080,2008,,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1.386294361
20083081,2008,,2,0,3,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1.609437912
20083082,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.6931471806
20083083,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.6931471806
20083084,2008,,2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1.386294361
20083085,2008,,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1.098612289
20083086,2008,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.6931471806
20083087,2008,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20083088,2008,,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1.098612289
20083089,2008,,1,0,1,2,0,0,0,0,0,2,0,0,0,0,1,1,0,0,1.386294361
20083090,2008,,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.6931471806
20083091,2008,,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.6931471806
20083092,2008,,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1.098612289
